[0, 0.6508953056721836, 0.21242975848719242, -0.1301954959312566, -0.6351407710073997, -0.7206561951574181, 0.20592880199936267, 0.18666595268679176]
[1, 0.6498144713796062, 0.19639086322156535, -0.1303591407360183, -0.6797681857333183, -0.6785963866188545, 0.19361178431842158, 0.19984152397763552]
[2, 0.6458722322636484, 0.1826378569021486, -0.13078413841977943, -0.7214254355226092, -0.6333013650617342, 0.18125133235602617, 0.21359465468761776]
[3, 0.6426287753496011, 0.16679768153047048, -0.13050116924167643, -0.7607043418701741, -0.5861679683613703, 0.16671819214899555, 0.22347496847195047]
[4, 0.6355798071290552, 0.15236859963954003, -0.130548654887101, -0.7969121555668565, -0.535625770252634, 0.15181710204693705, 0.23449438815700768]
[5, 0.6285372218654094, 0.13883370730446823, -0.13002741379657212, -0.829770389399482, -0.48439622389706005, 0.13590620674412948, 0.24160070802570838]
[6, 0.6183245419856302, 0.12544049948663646, -0.13048514452351362, -0.8598298271341273, -0.4287683314914983, 0.12058041277840907, 0.2496212137112586]
[7, 0.6063524967992695, 0.11636293804031747, -0.13045907910680374, -0.8848562979964105, -0.3735197149942699, 0.10380500080384494, 0.25833481417493964]
[8, 0.5941794574559398, 0.10803060536152809, -0.1301820626405537, -0.9062931376286073, -0.31810662804869316, 0.08718817129187369, 0.2642709682609186]
[9, 0.5796606341773453, 0.09978893173581288, -0.13093652614067983, -0.9253953265097967, -0.2568047942339602, 0.07088610798290891, 0.2695736393405623]
[10, 0.5667502243602746, 0.09356879462274359, -0.12970011543210364, -0.9397090271047412, -0.19918001151316667, 0.05228032373566908, 0.2730220414940317]
[11, 0.5498509235703524, 0.09041990397355398, -0.13072133306649197, -0.9505860231302585, -0.13659654322904716, 0.035753708055325406, 0.27649461001540276]
[12, 0.5348545185000035, 0.08890257158525833, -0.13045206579945923, -0.9573937895174186, -0.07566871138171688, 0.017911411903455268, 0.27811968509066576]
[13, 0.5191317115936955, 0.08935831025819738, -0.13037702899632936, -0.9604176895792385, -0.0146677400746467, -9.790446880930681e-05, 0.27817747816653887]
[14, 0.5037846471971251, 0.09084592832780566, -0.13045080513998958, -0.9592834957303197, 0.047753284767997374, -0.01837601841335314, 0.27777170583152777]
