[0, 0.6743192364873907, 0.2120277024414447, -0.07913567793838222, -0.7525046694705119, -0.5777965486263316, 0.17654032530961394, 0.26214763847906464]
[1, 0.6642599216051503, 0.19302562597940565, -0.07962215183381233, -0.7872875515206985, -0.5286808040601925, 0.1594918494925581, 0.27429412787053137]
[2, 0.6528580353528732, 0.17279315656686203, -0.07906891861786684, -0.8202879581641158, -0.47706741445105155, 0.14113428455465635, 0.28216211914993106]
[3, 0.6381449286892952, 0.15488032982854907, -0.07881530900109585, -0.8492946192368352, -0.4229190115541099, 0.12259969969275088, 0.2912172265452389]
[4, 0.6204423095527498, 0.14008540564669933, -0.0793656414585133, -0.8746355931076758, -0.36670092457002607, 0.10448447899226579, 0.29937602582435874]
[5, 0.6030348515995252, 0.12791766759116618, -0.07894076981429145, -0.8959383856233338, -0.31131097740428365, 0.0846560447418506, 0.3053084319223916]
[6, 0.5815404900192004, 0.11664008617103783, -0.0793104462946662, -0.9142714687101421, -0.2516776099119807, 0.0664179458195105, 0.31041056464738714]
[7, 0.5605177043597663, 0.10936999982393625, -0.0797342894353888, -0.928039684705036, -0.19426650639320192, 0.04622391494373541, 0.31442998869960226]
[8, 0.5393974554262727, 0.10338598512458458, -0.07853076936870784, -0.9390323168690804, -0.13464442751865377, 0.025246514863773398, 0.3153597937291531]
[9, 0.5166956064023301, 0.10022379528584058, -0.07899255729420755, -0.9458254065213375, -0.07381383153080918, 0.0047394013542005915, 0.3161381924543323]
[10, 0.4943425274113587, 0.10175235846914191, -0.07882953528179129, -0.9483856393894183, -0.013298628771565908, -0.015618941786366095, 0.3164551692265347]
[11, 0.4712727757128835, 0.1047576682347349, -0.07963625670187574, -0.9473777889858845, 0.04701055576044133, -0.03525587634339538, 0.3146781780908398]
[12, 0.44971977757719234, 0.1110626742877747, -0.07944440873164733, -0.9423998507492168, 0.10771441016841961, -0.05566424845521853, 0.3117396647746941]
[13, 0.42835159595543026, 0.11905855004688295, -0.07966231406919219, -0.9335447158347339, 0.16927997357342045, -0.07544020474354027, 0.30683436833621003]
[14, 0.40829077086511745, 0.1312955128007946, -0.07981345576313578, 0.9206782108209608, -0.22873124457447597, 0.09484699231678898, -0.30172453980971553]
[15, 0.3906719759777056, 0.14584804532568202, -0.0795687710963958, 0.9042577344745257, -0.28642745388763713, 0.11357046242332668, -0.2955994136790458]
[16, 0.3748106181995424, 0.162087347803818, -0.07932789114258416, 0.8835387805613133, -0.3446303823207712, 0.13273165341082252, -0.28804761934182926]
[17, 0.36101071619820024, 0.18008190515217687, -0.07961851760228617, 0.8601928304208106, -0.40029053460341535, 0.15082668256195908, -0.27764562706244844]
[18, 0.34943032464341917, 0.19930243111168858, -0.07984198880986901, -0.8320796920262199, 0.4556225018176952, -0.1687453217570961, 0.2675379194432621]
[19, 0.34166236324645904, 0.2207857007432681, -0.07906795848612123, -0.8018520330316921, 0.506529411005001, -0.18569240492669928, 0.25686495218773653]
[20, 0.3357164438107553, 0.24262693570357124, -0.07908879572692673, -0.7674559388987612, 0.5574076397992392, -0.2013245433469002, 0.24449239904059333]
[21, 0.32403531363583443, 0.26169931164482874, -0.08029664845121606, 0.7307754610830126, -0.6096342380741773, 0.2111609568850647, -0.22298962203208403]
[22, 0.3316390796007496, 0.2883944680892814, -0.0789572719706145, 0.6902824958006099, -0.6510663801794115, 0.22991831364951562, -0.2162411007184395]
[23, 0.33438436688421846, 0.31050745027849863, -0.079429802058652, 0.6471684670154235, -0.6938638401968525, 0.24379001914092727, -0.20072960204077944]
[24, 0.34006939640935313, 0.33288379205378676, -0.07911875222714923, 0.6015942083144576, -0.7336219112773388, 0.2559006014880218, -0.18546746877647846]
[25, 0.3487857913106531, 0.35345287265315506, -0.0791990153946774, 0.5535004440407361, -0.7704215403704718, 0.2680993608328423, -0.1679602372614394]
[26, 0.3603081384898636, 0.3728908720998866, -0.07947154963765564, 0.5021579173043297, -0.8044093235825143, 0.2791212618601899, -0.15117667611002344]
[27, 0.3738684889429023, 0.3922261327364427, -0.07900305350886469, 0.4490086729024863, -0.8355799180751927, 0.2869512445385976, -0.1336278242940152]
[28, 0.3890031764252689, 0.4076679378459104, -0.07890427051292732, 0.3959613686760777, -0.8619226883081842, 0.29558034276970496, -0.1137371305418942]
[29, 0.4068912755273592, 0.4224898076149555, -0.07907762851221006, 0.3391488965987573, -0.8858931086842992, 0.3019724678541664, -0.09478425280381934]
[30, 0.4256006103971707, 0.4343649397512731, -0.0796738258850604, 0.28185783244148654, -0.9057155103650731, 0.3075153467423595, -0.07529865930711102]
[31, 0.4464978687471373, 0.444450996042944, -0.07912983882306797, 0.2237742914327282, -0.9219661258197818, 0.311060607674085, -0.056078763253760114]
[32, 0.46867782394963037, 0.4509087565543356, -0.07921107537881626, 0.1640095306466985, -0.9341140205564874, 0.31505182047395264, -0.0356962305137746]
[33, 0.49063460046847673, 0.4550323287620046, -0.07903445296624222, 0.1050651436748464, -0.9429919490606644, 0.3154364940106541, -0.015077063295615409]
[34, 0.5141444579590951, 0.45519062972429997, -0.07932739966676412, 0.04224306557151575, -0.9477477518703322, 0.3161685795689822, 0.0052107129247776635]
[35, 0.5372906900106269, 0.45262608057354364, -0.07865030464667959, -0.018017398502243875, -0.9483608152827742, 0.3157084554472495, 0.024805413653368358]
[36, 0.5589820985087, 0.44608611452661284, -0.08022974625390183, -0.07879229499481938, -0.9447974141242743, 0.3148272122565305, 0.04509375717674566]
[37, 0.5997041237615396, 0.3866507368764305, -0.09102357902889352, -0.0849916769183246, 0.9175282119194668, -0.38657717620381377, -0.03842501821421607]
[38, 0.5795632660217473, 0.4401734939210288, -0.07938525398126976, -0.1386649799317028, -0.9382417924680131, 0.31011360645373864, 0.06560421708401204]
[39, 0.5800323945218914, 0.44057189389714607, -0.07920627861696371, -0.138465263461365, -0.9385825879803172, 0.3092755783368739, 0.06510539915503523]
[40, 0.5993646670009705, 0.4301265957796343, -0.07991736398613265, -0.1985365966879558, -0.9274899142538905, 0.30507735636086347, 0.08528473115828912]
[41, 0.6182173404692319, 0.41730614019465806, -0.07990663980565267, -0.2573269130919552, -0.9127358265855405, 0.2993039575770857, 0.10541969286840738]
[42, 0.6638159180081852, 0.36469288760867224, -0.07876273933990004, -0.42763790016982284, -0.8467565287987036, 0.2737278289527435, 0.15875226906073675]
[43, 0.6723405094990562, 0.3446350828151693, -0.08000441503733827, -0.48118077846018126, -0.8171269537904022, 0.2635487350394419, 0.17694819605970008]
[44, 0.673300467223976, 0.34310765212031197, -0.07975822247616929, -0.48903819571186447, -0.8125890770899437, 0.25978200092278514, 0.18180744463731838]
[45, 0.6955975927102601, 0.3035133673530168, -0.09128373721183912, 0.5761970640730576, 0.7653852879152123, -0.19502518228605403, -0.2101130235631001]
[46, 0.6872981961859219, 0.2787435725207118, -0.07782638563832477, 0.6222152198265432, 0.716149954195805, -0.23184834185266642, -0.21499723184664907]
[47, 0.6863953014787473, 0.2792237780130199, -0.07973123784013124, 0.6279545996468172, 0.710982858308804, -0.22341196490774698, -0.22419520492086537]
[48, 0.6854670757381682, 0.2568441430133678, -0.07898757529719595, 0.672142696719378, 0.6694082911886462, -0.2088468301460985, -0.2376967321454494]
[49, 0.6745508785651453, 0.21314940061562632, -0.07868107507822938, 0.7523200461136789, 0.5779123330036156, -0.1757182974961177, -0.2629733132903337]
